Id,URL,Host,Path,Status,Status Code,Method,Content Type,Client Name,Client Address,Remote Address,Request Start Time,Request End Time,Request Duration (ms),Response Start Time,Response End Time,Response Duration (ms),Duration (ms),Time Complete,Request Body Size (bytes),Response Body Size (bytes),Compressed Request Size (bytes),Compressed Response Size (bytes),Comment,Server IP Address,Server Certificate - Common Name,Server Certificate - DNSs,GraphQL Query Name
1542,https://qt.gtimg.cn/q=kr000660,qt.gtimg.cn,/q=kr000660,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:18.346,12:56:18.346,0,12:56:18.387,12:56:18.387,0,41,12:56:18.387,0,230,0,149,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1541,https://hq.sinajs.cn/list=znb_KOSDAQ,hq.sinajs.cn,/list=znb_KOSDAQ,Completed,200,GET,application/javascript; charset=GB18030,WeChatAppEx Helper,127.0.0.1:50443,hq.sinajs.cn - ::1:7892,12:56:18.343,12:56:18.343,0,12:56:18.380,12:56:18.380,0,37,12:56:18.380,0,139,0,146,,hq.sinajs.cn - ::1:7892,Proxyman CA,hq.sinajs.cn,
1540,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.KS11&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:56:18.335,12:56:18.335,0,12:56:18.362,12:56:18.362,0,27,12:56:18.362,0,285,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1539,https://qt.gtimg.cn/q=jp8035,qt.gtimg.cn,/q=jp8035,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:18.335,12:56:18.335,0,12:56:18.375,12:56:18.375,0,40,12:56:18.375,0,226,0,148,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1538,https://qt.gtimg.cn/q=kr005930,qt.gtimg.cn,/q=kr005930,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:18.335,12:56:18.335,0,12:56:18.372,12:56:18.373,0,38,12:56:18.373,0,256,0,161,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1537,"https://push2.eastmoney.com/api/qt/ulist.np/get?fltt=2&invt=2&fields=f12,f86,f124,f292&secids=100.KS11,100.N225",push2.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:50558,push2.eastmoney.com - ::1:7892,12:56:18.335,12:56:18.335,0,12:56:18.362,12:56:18.362,0,27,12:56:18.362,0,202,0,155,,push2.eastmoney.com - ::1:7892,Proxyman CA,push2.eastmoney.com,
1536,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.UNG&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:18.334,12:56:18.334,0,12:56:18.349,12:56:18.349,0,15,12:56:18.349,0,287,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1535,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.CPER&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:56:18.332,12:56:18.332,0,12:56:18.362,12:56:18.362,0,30,12:56:18.362,0,303,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1534,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.SLV&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:56:18.326,12:56:18.326,0,12:56:18.344,12:56:18.344,0,18,12:56:18.344,0,290,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1533,https://qt.gtimg.cn/q=jp8306,qt.gtimg.cn,/q=jp8306,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:18.325,12:56:18.325,0,12:56:18.362,12:56:18.362,0,37,12:56:18.362,0,248,0,158,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1532,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.GLD&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:56:18.324,12:56:18.324,0,12:56:18.341,12:56:18.341,0,17,12:56:18.341,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1531,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.TLT&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,text/plain,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:18.318,12:56:18.318,0,12:56:18.341,12:56:18.341,0,22,12:56:18.341,0,91,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1530,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.UDI&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:18.314,12:56:18.314,0,12:56:18.333,12:56:18.333,0,19,12:56:18.333,0,270,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1529,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.VIXY&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:56:18.307,12:56:18.307,0,12:56:18.319,12:56:18.319,0,12,12:56:18.319,0,305,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1528,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.SENSEX&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:18.292,12:56:18.292,0,12:56:18.312,12:56:18.312,0,20,12:56:18.312,0,291,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1527,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=107.BNO&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:56:18.292,12:56:18.292,0,12:56:18.305,12:56:18.305,0,13,12:56:18.305,0,297,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1526,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.VNINDEX&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:18.291,12:56:18.292,0,12:56:18.312,12:56:18.312,0,20,12:56:18.312,0,293,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1525,https://qt.gtimg.cn/q=jp9983,qt.gtimg.cn,/q=jp9983,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:56:18.291,12:56:18.291,0,12:56:18.332,12:56:18.332,0,41,12:56:18.332,0,231,0,151,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1524,https://qt.gtimg.cn/q=jp9984,qt.gtimg.cn,/q=jp9984,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:18.289,12:56:18.289,0,12:56:18.332,12:56:18.332,0,43,12:56:18.332,0,219,0,145,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1523,https://qt.gtimg.cn/q=jp7974,qt.gtimg.cn,/q=jp7974,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:18.289,12:56:18.289,0,12:56:18.332,12:56:18.332,0,43,12:56:18.332,0,213,0,142,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1522,https://qt.gtimg.cn/q=jp4063,qt.gtimg.cn,/q=jp4063,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:18.289,12:56:18.289,0,12:56:18.332,12:56:18.332,0,43,12:56:18.332,0,232,0,153,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1521,https://qt.gtimg.cn/q=jp6758,qt.gtimg.cn,/q=jp6758,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:18.289,12:56:18.289,0,12:56:18.324,12:56:18.324,0,35,12:56:18.324,0,220,0,143,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1520,https://qt.gtimg.cn/q=jp7203,qt.gtimg.cn,/q=jp7203,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:18.192,12:56:18.192,0,12:56:18.288,12:56:18.288,0,96,12:56:18.288,0,212,0,140,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1519,https://qt.gtimg.cn/q=jp6861,qt.gtimg.cn,/q=jp6861,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:18.191,12:56:18.191,0,12:56:18.288,12:56:18.288,0,97,12:56:18.288,0,220,0,146,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1518,https://qt.gtimg.cn/q=jp6954,qt.gtimg.cn,/q=jp6954,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:18.185,12:56:18.185,0,12:56:18.288,12:56:18.288,0,103,12:56:18.288,0,209,0,141,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1517,https://qt.gtimg.cn/q=jp8035,qt.gtimg.cn,/q=jp8035,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:56:18.176,12:56:18.176,0,12:56:18.288,12:56:18.288,0,112,12:56:18.288,0,226,0,148,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1516,https://qt.gtimg.cn/q=kr105560,qt.gtimg.cn,/q=kr105560,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:18.176,12:56:18.176,0,12:56:18.288,12:56:18.288,0,112,12:56:18.288,0,239,0,154,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1515,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.N225&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:18.151,12:56:18.151,0,12:56:18.169,12:56:18.169,0,18,12:56:18.169,0,285,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1514,https://hq.sinajs.cn/list=znb_TOPIX,hq.sinajs.cn,/list=znb_TOPIX,Completed,200,GET,application/javascript; charset=GB18030,WeChatAppEx Helper,127.0.0.1:50443,hq.sinajs.cn - ::1:7892,12:56:18.151,12:56:18.151,0,12:56:18.191,12:56:18.191,0,40,12:56:18.191,0,121,0,0,,hq.sinajs.cn - ::1:7892,Proxyman CA,hq.sinajs.cn,
1513,https://qt.gtimg.cn/q=kr009540,qt.gtimg.cn,/q=kr009540,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:18.151,12:56:18.151,0,12:56:18.191,12:56:18.191,0,41,12:56:18.191,0,296,0,181,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1512,https://qt.gtimg.cn/q=kr005930,qt.gtimg.cn,/q=kr005930,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:18.145,12:56:18.145,0,12:56:18.184,12:56:18.184,0,40,12:56:18.184,0,256,0,161,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1511,https://qt.gtimg.cn/q=kr051910,qt.gtimg.cn,/q=kr051910,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:18.145,12:56:18.145,0,12:56:18.190,12:56:18.190,0,46,12:56:18.190,0,218,0,144,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1510,https://qt.gtimg.cn/q=kr068270,qt.gtimg.cn,/q=kr068270,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:56:18.130,12:56:18.130,0,12:56:18.175,12:56:18.175,0,45,12:56:18.175,0,228,0,151,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1509,https://qt.gtimg.cn/q=kr035420,qt.gtimg.cn,/q=kr035420,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:18.130,12:56:18.130,0,12:56:18.175,12:56:18.175,0,45,12:56:18.175,0,226,0,146,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1508,https://qt.gtimg.cn/q=kr005380,qt.gtimg.cn,/q=kr005380,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:50563,qt.gtimg.cn - ::1:7892,12:56:18.115,12:56:18.288,173,12:56:18.331,12:56:18.331,0,216,12:56:18.331,0,234,0,152,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1507,"https://push2.eastmoney.com/api/qt/ulist.np/get?fltt=2&invt=2&fields=f12,f86,f124,f292&secids=100.KS11,100.N225",push2.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:50558,push2.eastmoney.com - ::1:7892,12:56:18.043,12:56:18.146,103,12:56:18.169,12:56:18.169,0,125,12:56:18.169,0,202,0,156,,push2.eastmoney.com - ::1:7892,Proxyman CA,push2.eastmoney.com,
1506,https://qt.gtimg.cn/q=kr066570,qt.gtimg.cn,/q=kr066570,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:18.041,12:56:18.041,0,12:56:18.145,12:56:18.145,0,103,12:56:18.145,0,232,0,154,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1505,https://qt.gtimg.cn/q=jp8035,qt.gtimg.cn,/q=jp8035,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:56:18.041,12:56:18.041,0,12:56:18.127,12:56:18.128,0,86,12:56:18.128,0,226,0,148,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1505,https://qt.gtimg.cn/q=kr373220,qt.gtimg.cn,/q=kr373220,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:18.039,12:56:18.039,0,12:56:18.127,12:56:18.128,0,88,12:56:18.128,0,243,0,156,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1504,https://qt.gtimg.cn/q=kr000660,qt.gtimg.cn,/q=kr000660,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:18.039,12:56:18.039,0,12:56:18.144,12:56:18.144,0,105,12:56:18.144,0,230,0,149,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1503,https://hq.sinajs.cn/list=znb_KOSDAQ,hq.sinajs.cn,/list=znb_KOSDAQ,Completed,200,GET,application/javascript; charset=GB18030,WeChatAppEx Helper,127.0.0.1:50443,hq.sinajs.cn - ::1:7892,12:56:18.039,12:56:18.039,0,12:56:18.129,12:56:18.129,0,90,12:56:18.129,0,139,0,146,,hq.sinajs.cn - ::1:7892,Proxyman CA,hq.sinajs.cn,
1501,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.KS11&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:18.038,12:56:18.038,0,12:56:18.111,12:56:18.111,0,73,12:56:18.111,0,285,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1500,https://qt.gtimg.cn/q=kr005930,qt.gtimg.cn,/q=kr005930,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:18.038,12:56:18.038,1,12:56:18.144,12:56:18.144,0,106,12:56:18.144,0,256,0,161,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1499,"https://push2delay.eastmoney.com/api/qt/ulist.np/get?&ut=fa5fd1943c7b386f172d6893dbfba10b&invt=2&fltt=2&secids=90.BK1134,90.BK1128,90.BK0917,90.BK1137,90.BK0922,90.BK0579,90.BK0963,90.BK0921,90.BK1090,90.BK0802,90.BK0577,90.BK1647,90.BK0490,90.BK0493,90.BK0588,90.BK0574,90.BK0464,90.BK0843,90.BK0478,90.BK0547,90.BK0475,90.BK1216,90.BK0438,90.BK0578,90.BK1106,90.BK0710,90.BK0968,90.BK1646,90.BK1166,90.BK0668&fields=f12,f13,f3",push2delay.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:17.952,12:56:17.954,2,12:56:17.971,12:56:17.972,0,20,12:56:17.972,0,1193,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1498,"https://push2delay.eastmoney.com/api/qt/ulist.np/get?&ut=fa5fd1943c7b386f172d6893dbfba10b&invt=2&fltt=2&secids=106.TSM,105.MU,105.AVGO,105.KLAC,105.LRCX,105.SNDK,105.ASML,105.GOOGL,105.AMZN,105.NVDA&fields=f12,f13,f3",push2delay.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:17.260,12:56:17.261,0,12:56:18.144,12:56:18.144,0,884,12:56:18.144,0,460,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1497,"https://push2delay.eastmoney.com/api/qt/ulist.np/get?&ut=fa5fd1943c7b386f172d6893dbfba10b&invt=2&fltt=2&secids=90.BK1134,90.BK1128,90.BK0917,90.BK1137,90.BK0922,90.BK0579,90.BK0963,90.BK0921,90.BK1090,90.BK0802,90.BK0577,90.BK1647,90.BK0490,90.BK0493,90.BK0588,90.BK0574,90.BK0464,90.BK0843,90.BK0478,90.BK0547,90.BK0475,90.BK1216,90.BK0438,90.BK0578,90.BK1106,90.BK0710,90.BK0968,90.BK1646,90.BK1166,90.BK0668&fields=f12,f13,f3",push2delay.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:16.956,12:56:16.956,0,12:56:17.062,12:56:17.062,0,106,12:56:17.062,0,1193,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1496,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=133.USDCNH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:56:16.844,12:56:16.844,0,12:56:16.884,12:56:16.884,0,40,12:56:16.884,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1495,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.TWII&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:56:16.844,12:56:16.844,0,12:56:16.884,12:56:16.884,0,40,12:56:16.884,0,307,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1494,https://qt.gtimg.cn/q=sz159605,qt.gtimg.cn,/q=sz159605,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:56:16.844,12:56:16.844,0,12:56:16.884,12:56:16.884,0,41,12:56:16.884,0,521,0,309,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1492,https://qt.gtimg.cn/q=sz161128,qt.gtimg.cn,/q=sz161128,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:56:16.844,12:56:16.844,0,12:56:16.884,12:56:16.884,0,41,12:56:16.884,0,470,0,286,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1493,https://qt.gtimg.cn/q=sh513050,qt.gtimg.cn,/q=sh513050,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:56:16.844,12:56:16.844,0,12:56:16.884,12:56:16.884,0,40,12:56:16.884,0,553,0,334,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1491,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=1.000941&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:56:16.841,12:56:16.841,0,12:56:16.884,12:56:16.884,0,43,12:56:16.884,0,294,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1490,https://qt.gtimg.cn/q=sz159941,qt.gtimg.cn,/q=sz159941,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:56:16.835,12:56:16.835,0,12:56:16.884,12:56:16.884,0,49,12:56:16.884,0,526,0,305,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1489,https://qt.gtimg.cn/q=sh513100,qt.gtimg.cn,/q=sh513100,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:56:16.834,12:56:16.834,0,12:56:16.884,12:56:16.884,0,50,12:56:16.884,0,522,0,309,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
1488,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=1.000905&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:56:16.833,12:56:16.833,0,12:56:16.884,12:56:16.884,0,51,12:56:16.884,0,294,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1487,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=0.399610&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:56:16.833,12:56:16.833,0,12:56:17.252,12:56:17.253,0,420,12:56:17.253,0,299,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
1486,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=0.399006&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:56:16.828,12:56:16.828,0,12:56:16.842,12:56:16.842,0,14,12:56:16.842,0,301,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
